GEO;AGE;Year;Sex;PovertyRate
Euro area - 18 countries (2014);From 25 to 54 years;2014;Males;
Euro area - 18 countries (2014);From 25 to 59 years;2014;Males;
Euro area - 18 countries (2014);From 35 to 44 years;2014;Males;
Euro area - 18 countries (2014);From 45 to 54 years;2014;Males;
Euro area - 18 countries (2014);From 50 to 64 years;2014;Males;
Euro area - 18 countries (2014);From 55 to 64 years;2014;Males;
Euro area - 18 countries (2014);55 years or over;2014;Males;
Euro area - 18 countries (2014);Less than 60 years;2014;Males;
Euro area - 18 countries (2014);60 years or over;2014;Males;
Euro area - 18 countries (2014);Less than 65 years;2014;Males;
Euro area - 18 countries (2014);From 65 to 74 years;2014;Males;
Euro area - 18 countries (2014);65 years or over;2014;Males;
Euro area - 18 countries (2014);Less than 75 years;2014;Males;
Euro area - 18 countries (2014);75 years or over;2014;Males;
Euro area - 18 countries (2014);85 years or over;2014;Males;
Belgium;Less than 6 years;2014;Males;
Belgium;From 6 to 10 years;2014;Males;
Belgium;From 6 to 11 years;2014;Males;
Belgium;From 11 to 15 years;2014;Males;
Belgium;From 12 to 17 years;2014;Males;
Belgium;From 15 to 19 years;2014;Males;
Belgium;From 15 to 24 years;2014;Males;
Belgium;From 15 to 29 years;2014;Males;
Belgium;Less than 16 years;2014;Males;
Belgium;From 16 to 19 years;2014;Males;
Belgium;From 16 to 24 years;2014;Males;
Belgium;From 16 to 29 years;2014;Males;
Belgium;From 16 to 64 years;2014;Males;
Belgium;16 years or over;2014;Males;
Belgium;Less than 18 years;2014;Males;
Belgium;From 18 to 24 years;2014;Males;
Belgium;From 18 to 59 years;2014;Males;
Belgium;From 18 to 64 years;2014;Males;
Belgium;From 18 to 74 years;2014;Males;
Belgium;18 years or over;2014;Males;
Belgium;From 20 to 24 years;2014;Males;
Belgium;From 20 to 29 years;2014;Males;
Belgium;From 25 to 29 years;2014;Males;
Belgium;From 25 to 34 years;2014;Males;
Belgium;From 25 to 49 years;2014;Males;
Belgium;From 25 to 54 years;2014;Males;
Belgium;From 25 to 59 years;2014;Males;
Belgium;From 35 to 44 years;2014;Males;
Belgium;From 45 to 54 years;2014;Males;
Belgium;From 50 to 64 years;2014;Males;
Belgium;From 55 to 64 years;2014;Males;
Belgium;55 years or over;2014;Males;
Belgium;Less than 60 years;2014;Males;
Belgium;60 years or over;2014;Males;
Belgium;Less than 65 years;2014;Males;
Belgium;From 65 to 74 years;2014;Males;
Belgium;65 years or over;2014;Males;
Belgium;Less than 75 years;2014;Males;
Belgium;75 years or over;2014;Males;
Belgium;85 years or over;2014;Males;
Bulgaria;Less than 6 years;2014;Males;
Bulgaria;From 6 to 10 years;2014;Males;
Bulgaria;From 6 to 11 years;2014;Males;
Bulgaria;From 11 to 15 years;2014;Males;
Bulgaria;From 12 to 17 years;2014;Males;
Bulgaria;From 15 to 19 years;2014;Males;
Bulgaria;From 15 to 24 years;2014;Males;
Bulgaria;From 15 to 29 years;2014;Males;
Bulgaria;Less than 16 years;2014;Males;
Bulgaria;From 16 to 19 years;2014;Males;
Bulgaria;From 16 to 24 years;2014;Males;
Bulgaria;From 16 to 29 years;2014;Males;
Bulgaria;From 16 to 64 years;2014;Males;
Bulgaria;16 years or over;2014;Males;
Bulgaria;Less than 18 years;2014;Males;
Bulgaria;From 18 to 24 years;2014;Males;
Bulgaria;From 18 to 59 years;2014;Males;
Bulgaria;From 18 to 64 years;2014;Males;
Bulgaria;From 18 to 74 years;2014;Males;
Bulgaria;18 years or over;2014;Males;
Bulgaria;From 20 to 24 years;2014;Males;
Bulgaria;From 20 to 29 years;2014;Males;
Bulgaria;From 25 to 29 years;2014;Males;
Bulgaria;From 25 to 34 years;2014;Males;
Bulgaria;From 25 to 49 years;2014;Males;
Bulgaria;From 25 to 54 years;2014;Males;
Bulgaria;From 25 to 59 years;2014;Males;
Bulgaria;From 35 to 44 years;2014;Males;
Bulgaria;From 45 to 54 years;2014;Males;
Bulgaria;From 50 to 64 years;2014;Males;
Bulgaria;From 55 to 64 years;2014;Males;
Bulgaria;55 years or over;2014;Males;
Bulgaria;Less than 60 years;2014;Males;
Bulgaria;60 years or over;2014;Males;
Bulgaria;Less than 65 years;2014;Males;
Bulgaria;From 65 to 74 years;2014;Males;
Bulgaria;65 years or over;2014;Males;
Bulgaria;Less than 75 years;2014;Males;
Bulgaria;75 years or over;2014;Males;
Bulgaria;85 years or over;2014;Males;
Czechia;Less than 6 years;2014;Males;
Czechia;From 6 to 10 years;2014;Males;
Czechia;From 6 to 11 years;2014;Males;
Czechia;From 11 to 15 years;2014;Males;
Czechia;From 12 to 17 years;2014;Males;
Czechia;From 15 to 19 years;2014;Males;
Czechia;From 15 to 24 years;2014;Males;
Czechia;From 15 to 29 years;2014;Males;
Czechia;Less than 16 years;2014;Males;
Czechia;From 16 to 19 years;2014;Males;
Czechia;From 16 to 24 years;2014;Males;
Czechia;From 16 to 29 years;2014;Males;
Czechia;From 16 to 64 years;2014;Males;
Czechia;16 years or over;2014;Males;
Czechia;Less than 18 years;2014;Males;
Czechia;From 18 to 24 years;2014;Males;
Czechia;From 18 to 59 years;2014;Males;
Czechia;From 18 to 64 years;2014;Males;
Czechia;From 18 to 74 years;2014;Males;
Czechia;18 years or over;2014;Males;
Czechia;From 20 to 24 years;2014;Males;
Czechia;From 20 to 29 years;2014;Males;
Czechia;From 25 to 29 years;2014;Males;
Czechia;From 25 to 34 years;2014;Males;
Czechia;From 25 to 49 years;2014;Males;
Czechia;From 25 to 54 years;2014;Males;
Czechia;From 25 to 59 years;2014;Males;
Czechia;From 35 to 44 years;2014;Males;
Czechia;From 45 to 54 years;2014;Males;
Czechia;From 50 to 64 years;2014;Males;
Czechia;From 55 to 64 years;2014;Males;
Czechia;55 years or over;2014;Males;
Czechia;Less than 60 years;2014;Males;
Czechia;60 years or over;2014;Males;
Czechia;Less than 65 years;2014;Males;
Czechia;From 65 to 74 years;2014;Males;
Czechia;65 years or over;2014;Males;
Czechia;Less than 75 years;2014;Males;
Czechia;75 years or over;2014;Males;
Czechia;85 years or over;2014;Males;
Denmark;Less than 6 years;2014;Males;
Denmark;From 6 to 10 years;2014;Males;
Denmark;From 6 to 11 years;2014;Males;
Denmark;From 11 to 15 years;2014;Males;
Denmark;From 12 to 17 years;2014;Males;
Denmark;From 15 to 19 years;2014;Males;
Denmark;From 15 to 24 years;2014;Males;
Denmark;From 15 to 29 years;2014;Males;
Denmark;Less than 16 years;2014;Males;
Denmark;From 16 to 19 years;2014;Males;
Denmark;From 16 to 24 years;2014;Males;
Denmark;From 16 to 29 years;2014;Males;
Denmark;From 16 to 64 years;2014;Males;
Denmark;16 years or over;2014;Males;
Denmark;Less than 18 years;2014;Males;
Denmark;From 18 to 24 years;2014;Males;
Denmark;From 18 to 59 years;2014;Males;
Denmark;From 18 to 64 years;2014;Males;
Denmark;From 18 to 74 years;2014;Males;
Denmark;18 years or over;2014;Males;
Denmark;From 20 to 24 years;2014;Males;
Denmark;From 20 to 29 years;2014;Males;
Denmark;From 25 to 29 years;2014;Males;
Denmark;From 25 to 34 years;2014;Males;
Denmark;From 25 to 49 years;2014;Males;
Denmark;From 25 to 54 years;2014;Males;
Denmark;From 25 to 59 years;2014;Males;
Denmark;From 35 to 44 years;2014;Males;
Denmark;From 45 to 54 years;2014;Males;
Denmark;From 50 to 64 years;2014;Males;
Denmark;From 55 to 64 years;2014;Males;
Denmark;55 years or over;2014;Males;
Denmark;Less than 60 years;2014;Males;
Denmark;60 years or over;2014;Males;
Denmark;Less than 65 years;2014;Males;
Denmark;From 65 to 74 years;2014;Males;
Denmark;65 years or over;2014;Males;
Denmark;Less than 75 years;2014;Males;
Denmark;75 years or over;2014;Males;
Denmark;85 years or over;2014;Males;
Germany;Less than 6 years;2014;Males;
Germany;From 6 to 10 years;2014;Males;
Germany;From 6 to 11 years;2014;Males;
Germany;From 11 to 15 years;2014;Males;
Germany;From 12 to 17 years;2014;Males;
Germany;From 15 to 19 years;2014;Males;
Germany;From 15 to 24 years;2014;Males;
Germany;From 15 to 29 years;2014;Males;
Germany;Less than 16 years;2014;Males;
Germany;From 16 to 19 years;2014;Males;
Germany;From 16 to 24 years;2014;Males;
Germany;From 16 to 29 years;2014;Males;
Germany;From 16 to 64 years;2014;Males;
Germany;16 years or over;2014;Males;
Germany;Less than 18 years;2014;Males;
Germany;From 18 to 24 years;2014;Males;
Germany;From 18 to 59 years;2014;Males;
Germany;From 18 to 64 years;2014;Males;
Germany;From 18 to 74 years;2014;Males;
Germany;18 years or over;2014;Males;
Germany;From 20 to 24 years;2014;Males;
Germany;From 20 to 29 years;2014;Males;
Germany;From 25 to 29 years;2014;Males;
Germany;From 25 to 34 years;2014;Males;
Germany;From 25 to 49 years;2014;Males;
Germany;From 25 to 54 years;2014;Males;
Germany;From 25 to 59 years;2014;Males;
Germany;From 35 to 44 years;2014;Males;
Germany;From 45 to 54 years;2014;Males;
Germany;From 50 to 64 years;2014;Males;
Germany;From 55 to 64 years;2014;Males;
Germany;55 years or over;2014;Males;
Germany;Less than 60 years;2014;Males;
Germany;60 years or over;2014;Males;
Germany;Less than 65 years;2014;Males;
Germany;From 65 to 74 years;2014;Males;
Germany;65 years or over;2014;Males;
Germany;Less than 75 years;2014;Males;
Germany;75 years or over;2014;Males;
Germany;85 years or over;2014;Males;
Estonia;Less than 6 years;2014;Males;
Estonia;From 6 to 10 years;2014;Males;
Estonia;From 6 to 11 years;2014;Males;
Estonia;From 11 to 15 years;2014;Males;
Estonia;From 12 to 17 years;2014;Males;
Estonia;From 15 to 19 years;2014;Males;
Estonia;From 15 to 24 years;2014;Males;
Estonia;From 15 to 29 years;2014;Males;
Estonia;Less than 16 years;2014;Males;
Estonia;From 16 to 19 years;2014;Males;
Estonia;From 16 to 24 years;2014;Males;
Estonia;From 16 to 29 years;2014;Males;
Estonia;From 16 to 64 years;2014;Males;
Estonia;16 years or over;2014;Males;
Estonia;Less than 18 years;2014;Males;
Estonia;From 18 to 24 years;2014;Males;
Estonia;From 18 to 59 years;2014;Males;
Estonia;From 18 to 64 years;2014;Males;
Estonia;From 18 to 74 years;2014;Males;
Estonia;18 years or over;2014;Males;
Estonia;From 20 to 24 years;2014;Males;
Estonia;From 20 to 29 years;2014;Males;
Estonia;From 25 to 29 years;2014;Males;
Estonia;From 25 to 34 years;2014;Males;
Estonia;From 25 to 49 years;2014;Males;
Estonia;From 25 to 54 years;2014;Males;
Estonia;From 25 to 59 years;2014;Males;
Estonia;From 35 to 44 years;2014;Males;
Estonia;From 45 to 54 years;2014;Males;
Estonia;From 50 to 64 years;2014;Males;
Estonia;From 55 to 64 years;2014;Males;
Estonia;55 years or over;2014;Males;
Estonia;Less than 60 years;2014;Males;
Estonia;60 years or over;2014;Males;
Estonia;Less than 65 years;2014;Males;
Estonia;From 65 to 74 years;2014;Males;
Estonia;65 years or over;2014;Males;
Estonia;Less than 75 years;2014;Males;
Estonia;75 years or over;2014;Males;
Estonia;85 years or over;2014;Males;
Ireland;Less than 6 years;2014;Males;
Ireland;From 6 to 10 years;2014;Males;
Ireland;From 6 to 11 years;2014;Males;
Ireland;From 11 to 15 years;2014;Males;
Ireland;From 12 to 17 years;2014;Males;
Ireland;From 15 to 19 years;2014;Males;
Ireland;From 15 to 24 years;2014;Males;
Ireland;From 15 to 29 years;2014;Males;
Ireland;Less than 16 years;2014;Males;
Ireland;From 16 to 19 years;2014;Males;
Ireland;From 16 to 24 years;2014;Males;
Ireland;From 16 to 29 years;2014;Males;
Ireland;From 16 to 64 years;2014;Males;
Ireland;16 years or over;2014;Males;
Ireland;Less than 18 years;2014;Males;
Ireland;From 18 to 24 years;2014;Males;
Ireland;From 18 to 59 years;2014;Males;
Ireland;From 18 to 64 years;2014;Males;
Ireland;From 18 to 74 years;2014;Males;
Ireland;18 years or over;2014;Males;
Ireland;From 20 to 24 years;2014;Males;
Ireland;From 20 to 29 years;2014;Males;
Ireland;From 25 to 29 years;2014;Males;
Ireland;From 25 to 34 years;2014;Males;
Ireland;From 25 to 49 years;2014;Males;
Ireland;From 25 to 54 years;2014;Males;
Ireland;From 25 to 59 years;2014;Males;
Ireland;From 35 to 44 years;2014;Males;
Ireland;From 45 to 54 years;2014;Males;
Ireland;From 50 to 64 years;2014;Males;
Ireland;From 55 to 64 years;2014;Males;
Ireland;55 years or over;2014;Males;
Ireland;Less than 60 years;2014;Males;
Ireland;60 years or over;2014;Males;
Ireland;Less than 65 years;2014;Males;
Ireland;From 65 to 74 years;2014;Males;
Ireland;65 years or over;2014;Males;
Ireland;Less than 75 years;2014;Males;
Ireland;75 years or over;2014;Males;
Ireland;85 years or over;2014;Males;
Greece;Less than 6 years;2014;Males;
Greece;From 6 to 10 years;2014;Males;
Greece;From 6 to 11 years;2014;Males;
Greece;From 11 to 15 years;2014;Males;
Greece;From 12 to 17 years;2014;Males;
Greece;From 15 to 19 years;2014;Males;
Greece;From 15 to 24 years;2014;Males;
Greece;From 15 to 29 years;2014;Males;
Greece;Less than 16 years;2014;Males;
Greece;From 16 to 19 years;2014;Males;
Greece;From 16 to 24 years;2014;Males;
Greece;From 16 to 29 years;2014;Males;
Greece;From 16 to 64 years;2014;Males;
Greece;16 years or over;2014;Males;
Greece;Less than 18 years;2014;Males;
Greece;From 18 to 24 years;2014;Males;
Greece;From 18 to 59 years;2014;Males;
Greece;From 18 to 64 years;2014;Males;
Greece;From 18 to 74 years;2014;Males;
Greece;18 years or over;2014;Males;
Greece;From 20 to 24 years;2014;Males;
Greece;From 20 to 29 years;2014;Males;
Greece;From 25 to 29 years;2014;Males;
Greece;From 25 to 34 years;2014;Males;
Greece;From 25 to 49 years;2014;Males;
Greece;From 25 to 54 years;2014;Males;
Greece;From 25 to 59 years;2014;Males;
Greece;From 35 to 44 years;2014;Males;
Greece;From 45 to 54 years;2014;Males;
Greece;From 50 to 64 years;2014;Males;
Greece;From 55 to 64 years;2014;Males;
Greece;55 years or over;2014;Males;
Greece;Less than 60 years;2014;Males;
Greece;60 years or over;2014;Males;
Greece;Less than 65 years;2014;Males;
Greece;From 65 to 74 years;2014;Males;
Greece;65 years or over;2014;Males;
Greece;Less than 75 years;2014;Males;
Greece;75 years or over;2014;Males;
Greece;85 years or over;2014;Males;
Spain;Less than 6 years;2014;Males;
Spain;From 6 to 10 years;2014;Males;
Spain;From 6 to 11 years;2014;Males;
Spain;From 11 to 15 years;2014;Males;
Spain;From 12 to 17 years;2014;Males;
Spain;From 15 to 19 years;2014;Males;
Spain;From 15 to 24 years;2014;Males;
Spain;From 15 to 29 years;2014;Males;
Spain;Less than 16 years;2014;Males;
Spain;From 16 to 19 years;2014;Males;
Spain;From 16 to 24 years;2014;Males;
Spain;From 16 to 29 years;2014;Males;
Spain;From 16 to 64 years;2014;Males;
Spain;16 years or over;2014;Males;
Spain;Less than 18 years;2014;Males;
Spain;From 18 to 24 years;2014;Males;
Spain;From 18 to 59 years;2014;Males;
Spain;From 18 to 64 years;2014;Males;
Spain;From 18 to 74 years;2014;Males;
Spain;18 years or over;2014;Males;
Spain;From 20 to 24 years;2014;Males;
Spain;From 20 to 29 years;2014;Males;
Spain;From 25 to 29 years;2014;Males;
Spain;From 25 to 34 years;2014;Males;
Spain;From 25 to 49 years;2014;Males;
Spain;From 25 to 54 years;2014;Males;
Spain;From 25 to 59 years;2014;Males;
Spain;From 35 to 44 years;2014;Males;
Spain;From 45 to 54 years;2014;Males;
Spain;From 50 to 64 years;2014;Males;
Spain;From 55 to 64 years;2014;Males;
Spain;55 years or over;2014;Males;
Spain;Less than 60 years;2014;Males;
Spain;60 years or over;2014;Males;
Spain;Less than 65 years;2014;Males;
Spain;From 65 to 74 years;2014;Males;
Spain;65 years or over;2014;Males;
Spain;Less than 75 years;2014;Males;
Spain;75 years or over;2014;Males;
Spain;85 years or over;2014;Males;
France;Less than 6 years;2014;Males;
France;From 6 to 10 years;2014;Males;
France;From 6 to 11 years;2014;Males;
France;From 11 to 15 years;2014;Males;
France;From 12 to 17 years;2014;Males;
France;From 15 to 19 years;2014;Males;
France;From 15 to 24 years;2014;Males;
France;From 15 to 29 years;2014;Males;
France;Less than 16 years;2014;Males;
France;From 16 to 19 years;2014;Males;
France;From 16 to 24 years;2014;Males;
France;From 16 to 29 years;2014;Males;
France;From 16 to 64 years;2014;Males;
France;16 years or over;2014;Males;
France;Less than 18 years;2014;Males;
France;From 18 to 24 years;2014;Males;
France;From 18 to 59 years;2014;Males;
France;From 18 to 64 years;2014;Males;
France;From 18 to 74 years;2014;Males;
France;18 years or over;2014;Males;
France;From 20 to 24 years;2014;Males;
France;From 20 to 29 years;2014;Males;
France;From 25 to 29 years;2014;Males;
France;From 25 to 34 years;2014;Males;
France;From 25 to 49 years;2014;Males;
France;From 25 to 54 years;2014;Males;
France;From 25 to 59 years;2014;Males;
France;From 35 to 44 years;2014;Males;
France;From 45 to 54 years;2014;Males;
France;From 50 to 64 years;2014;Males;
France;From 55 to 64 years;2014;Males;
France;55 years or over;2014;Males;
France;Less than 60 years;2014;Males;
France;60 years or over;2014;Males;
France;Less than 65 years;2014;Males;
France;From 65 to 74 years;2014;Males;
France;65 years or over;2014;Males;
France;Less than 75 years;2014;Males;
France;75 years or over;2014;Males;
France;85 years or over;2014;Males;
Croatia;Less than 6 years;2014;Males;
Croatia;From 6 to 10 years;2014;Males;
Croatia;From 6 to 11 years;2014;Males;
Croatia;From 11 to 15 years;2014;Males;
Croatia;From 12 to 17 years;2014;Males;
Croatia;From 15 to 19 years;2014;Males;
Croatia;From 15 to 24 years;2014;Males;
Croatia;From 15 to 29 years;2014;Males;
Croatia;Less than 16 years;2014;Males;
Croatia;From 16 to 19 years;2014;Males;
Croatia;From 16 to 24 years;2014;Males;
Croatia;From 16 to 29 years;2014;Males;
Croatia;From 16 to 64 years;2014;Males;
Croatia;16 years or over;2014;Males;
Croatia;Less than 18 years;2014;Males;
Croatia;From 18 to 24 years;2014;Males;
Croatia;From 18 to 59 years;2014;Males;
Croatia;From 18 to 64 years;2014;Males;
Croatia;From 18 to 74 years;2014;Males;
Croatia;18 years or over;2014;Males;
Croatia;From 20 to 24 years;2014;Males;
Croatia;From 20 to 29 years;2014;Males;
Croatia;From 25 to 29 years;2014;Males;
Croatia;From 25 to 34 years;2014;Males;
Croatia;From 25 to 49 years;2014;Males;
Croatia;From 25 to 54 years;2014;Males;
Croatia;From 25 to 59 years;2014;Males;
Croatia;From 35 to 44 years;2014;Males;
